ensembl_id,MR10_unmod_1,MR11_unmod_2,MR12_unmod_3,MR1_NT_1,MR2_NT_2,MR3_NT_3,MR4_Amide3_1,MR5_Amide3_2,MR6_Amide3_3,MR7_GNA7_1,MR8_GNA7_2,MR9_GNA7_3,mean_nt,mean_unmod,mean_amide,mean_gna
ENSG00000001630,13.068404179354584,11.950024780694458,15.617617366852821,27.142256727721893,16.37170126548403,18.644814510601243,14.592685826772888,19.103082811906116,16.39808239577307,18.71544920648912,16.167806940623667,16.64950123981972,20.71959083460239,13.545348775633954,16.697950344817357,17.17758579564417
ENSG00000001631,115.74872273142631,126.32883339591284,122.85858995257551,104.04531745626726,124.15206792992058,94.99976917306348,111.8772580052588,115.62392228258966,97.47748979709547,101.89522345755188,107.21808813255696,98.787040689597,107.73238485308377,121.64538202663823,108.32622336164798,102.63345075990195
ENSG00000002016,103.6137759934542,122.91454060142871,121.817415461452,113.09273636550789,100.95882447048486,105.65394889340705,87.55611496063732,99.5371157041424,109.32054930515379,110.90636566808367,98.7087160585445,138.74584366516433,106.56850324313326,116.1152440187783,98.80459332331117,116.12030846393083
ENSG00000002079,21.469521151796815,25.60719595863098,5.205872455617607,16.963910454826184,25.921860337016383,15.09342127048672,18.484068713912322,31.16818774574156,12.754064085601277,2.0794943562765686,4.254686037006229,6.659800495927889,19.326397354109762,17.427529855348467,20.802106848418386,4.331326963070229
ENSG00000002330,188.558403159259,184.37181090214307,219.687817627063,174.16281400288213,125.51637636871091,190.8873866561556,191.65060719161724,200.07965681943776,172.17986515561722,203.79044691510376,178.69681355426158,182.03454688869562,163.52219234258288,197.53934389615503,187.97004305555743,188.17393578602028
ENSG00000002549,567.542124360542,578.7226286650601,583.057715029172,633.3193236468442,500.70119703605326,584.204187998839,543.8207584777363,527.8483408553006,537.4927007503395,553.1454987695673,519.0716965147599,459.52623421902433,572.7415695605788,576.4408226849247,536.3872666944588,510.5811431677839
ENSG00000002586,1084.6775468864305,1154.0309645356363,1184.8565708985673,1063.071721835774,1035.510105041865,1069.8572135845,1161.5777918111219,1048.6587038325306,1091.3834838964522,1073.712252624135,1108.771181243823,1146.595652048918,1056.146346820713,1141.1883607735447,1100.5399931800348,1109.6930286389588
ENSG00000002587,19.602606269031877,25.60719595863098,13.535268384605777,14.702055727516024,19.100318143064705,7.990634790257675,12.646994383203168,6.032552466917721,7.288036620343586,7.624812639680752,7.658434866611211,8.879733994570518,13.931002886946134,19.581690204089547,8.655861156821492,8.054327166954161
ENSG00000002726,42.005584862211165,47.80009912277783,26.029362278088033,36.18967563696252,43.65787004129075,40.84102226131701,49.615131811027815,41.22244185727109,40.08420141188972,28.41975620244644,20.422492977629897,28.859135482354183,40.22952264652343,38.611682087692344,43.64059169339621,25.900461554143504
ENSG00000002745,3.7338297655298813,3.414292794484131,2.082348982247043,5.654636818275394,9.550159071532352,3.5513932401145225,5.837074330709155,6.032552466917721,1.8220091550858966,1.386329570851046,1.7018744148024914,1.1099667493213148,6.252063043307423,3.0768238474203518,4.5638786509042575,1.3993902449916173
